0.1	0.0
0.3	0.0
0.5	0.0
0.7	0.0
0.9	0.0
1.1	0.0
1.3	0.0
1.5	0.0
1.7	0.0
1.9	0.0
2.1	0.0
2.3	0.0
2.5	0.0
2.7	0.0
2.9	0.0
3.1	0.0
3.3	0.0
3.5	0.0
3.7	0.0
3.9	0.0
4.1	0.0
4.3	0.0
4.5	0.0
4.7	0.0
4.9	0.0
5.1	0.0
5.3	0.0
5.5	0.0
5.7	0.0
5.9	0.0
6.1	0.0
6.3	0.0
6.5	0.0
6.7	0.0
6.9	0.0
7.1	0.0
7.3	0.0
7.5	0.0
7.7	0.0
7.9	0.0
8.1	0.0
8.3	0.0
8.5	0.0
8.7	0.0
8.9	0.0
9.1	0.0
9.3	0.0
9.5	0.0
9.7	0.0
9.9	0.0
10.1	0.0
10.3	0.0
10.5	0.0
10.7	0.0
10.9	0.0
11.1	0.0
11.3	0.0
11.5	0.0
11.7	0.0
11.9	0.0
12.1	0.0
12.3	0.0
12.5	0.0
12.7	0.0
12.9	0.0
13.1	0.0
13.3	0.0
13.5	0.0
13.7	0.0
13.9	0.0
14.1	0.0
14.3	0.0
14.5	0.0
14.7	0.0
14.9	0.0
15.1	0.0
15.3	0.0
15.5	0.0
15.7	0.0
15.9	0.0
16.1	0.0
16.3	0.0
16.5	0.0
16.7	0.0
16.9	0.0
17.1	0.0
17.3	0.0
17.5	0.0
17.7	0.0
17.9	0.0
18.1	0.0
18.3	0.0
18.5	0.0
18.7	0.0
18.9	0.0
19.1	0.0
19.3	0.0
19.5	0.0
19.7	0.0
19.9	0.0
20.1	0.0
20.3	0.0
20.5	0.0
20.7	0.0
20.9	0.0
21.1	0.0
21.3	0.0
21.5	0.0
21.7	0.0
21.9	0.0
22.1	0.0
22.3	0.0
22.5	0.0
22.7	0.0
22.9	0.0
23.1	0.0
23.3	0.0
23.5	0.0
23.7	0.0
23.9	0.0
24.1	0.0
24.3	0.0
24.5	5.14959575673e-05
24.7	0.0
24.9	0.0
25.1	0.0
25.3	0.0
25.5	2.57479787837e-05
25.7	5.14959575673e-05
25.9	0.0
26.1	0.0
26.3	0.0
26.5	0.0
26.7	0.000102991915135
26.9	5.14959575673e-05
27.1	0.000154487872702
27.3	2.57479787837e-05
27.5	0.000514959575673
27.7	0.000566455533241
27.9	0.000823935321077
28.1	0.00121015500283
28.3	0.0023688140481
28.5	0.00262629383593
28.7	0.00296101756012
28.9	0.00293526958134
29.1	0.00357896905093
29.3	0.00303826149647
29.5	0.00247180596323
29.7	0.00342448117823
29.9	0.00342448117823
30.1	0.00404243266904
30.3	0.00401668469025
30.5	0.00553581543849
30.7	0.00651423863227
30.9	0.0074154178897
31.1	0.0109428909831
31.3	0.0160924867398
31.5	0.0279880529378
31.7	0.0402698388177
31.9	0.0546887069365
32.1	0.0766002368814
32.3	0.0855862814769
32.5	0.0828827437046
32.7	0.0737422112364
32.9	0.0720170966579
33.1	0.0552551624697
33.3	0.0434625881868
33.5	0.0331633966734
33.7	0.0315927699676
33.9	0.0246150677172
34.1	0.0178948452546
34.3	0.017019413976
34.5	0.0169421700397
34.7	0.0155260312066
34.9	0.0152170554611
35.1	0.0146505999279
35.3	0.0136979247129
35.5	0.0127709974767
35.7	0.0110458828982
35.9	0.0117410783254
36.1	0.0125650136464
36.3	0.0107884031104
36.5	0.00890880065915
36.7	0.00594778309903
36.9	0.00610227097173
37.1	0.00476337607498
37.3	0.00365621298728
37.5	0.00270353777228
37.7	0.00301251351769
37.9	0.00175086255729
38.1	0.00139039085432
38.3	0.00108141510891
38.5	0.000669447448375
38.7	0.000360471702971
38.9	0.000643699469592
39.1	0.000411967660539
39.3	0.000128739893918
39.5	0.000386219681755
39.7	0.000102991915135
39.9	0.000360471702971
40.1	0.000102991915135
40.3	0.0
40.5	0.000154487872702
40.7	0.0
40.9	2.57479787837e-05
41.1	0.000102991915135
41.3	5.14959575673e-05
41.5	2.57479787837e-05
41.7	0.0
41.9	5.14959575673e-05
42.1	2.57479787837e-05
42.3	0.000128739893918
42.5	0.0
42.7	0.0
42.9	0.0
43.1	0.000102991915135
43.3	2.57479787837e-05
43.5	5.14959575673e-05
43.7	0.0
43.9	0.0
44.1	5.14959575673e-05
44.3	0.0
44.5	0.0
44.7	0.0
44.9	0.0
45.1	0.0
45.3	0.0
45.5	0.0
45.7	0.0
45.9	2.57479787837e-05
46.1	0.0
46.3	0.0
46.5	0.0
46.7	0.0
46.9	0.0
47.1	0.0
