-9.98	0.0
-9.94	0.0
-9.9	0.0
-9.86	0.0
-9.82	0.0
-9.78	0.0
-9.74	0.0
-9.7	0.0
-9.66	0.0
-9.62	0.0
-9.58	0.0
-9.54	0.0
-9.5	0.0
-9.46	0.0
-9.42	0.0
-9.38	0.0
-9.34	0.0
-9.3	0.0
-9.26	0.0
-9.22	0.0
-9.18	0.0
-9.14	0.0
-9.1	0.0
-9.06	0.0
-9.02	0.0
-8.98	0.0
-8.94	0.0
-8.9	0.0
-8.86	0.0
-8.82	0.0
-8.78	0.0
-8.74	0.0
-8.7	0.0
-8.66	0.0
-8.62	0.0
-8.58	0.0
-8.54	0.0
-8.5	0.0
-8.46	0.0
-8.42	0.0
-8.38	0.0
-8.34	0.0
-8.3	0.0
-8.26	0.0
-8.22	0.0
-8.18	0.0
-8.14	0.0
-8.1	0.0
-8.06	0.0
-8.02	0.0
-7.98	0.0
-7.94	0.0
-7.9	0.0
-7.86	0.0
-7.82	0.0
-7.78	0.0
-7.74	0.0
-7.7	0.0
-7.66	0.0
-7.62	0.0
-7.58	0.0
-7.54	0.0
-7.5	0.0
-7.46	0.0
-7.42	0.0
-7.38	0.0
-7.34	0.0
-7.3	0.0
-7.26	0.0
-7.22	0.0
-7.18	0.0
-7.14	0.0
-7.1	0.0
-7.06	0.0
-7.02	0.0
-6.98	0.0
-6.94	0.0
-6.9	0.0
-6.86	0.0
-6.82	0.0
-6.78	0.0
-6.74	0.0
-6.7	0.0
-6.66	0.0
-6.62	0.0
-6.58	0.0
-6.54	0.0
-6.5	0.0
-6.46	0.0
-6.42	0.0
-6.38	0.0
-6.34	0.0
-6.3	0.0
-6.26	0.0
-6.22	0.0
-6.18	0.0
-6.14	0.0
-6.1	0.0
-6.06	0.0
-6.02	0.0
-5.98	0.0
-5.94	0.0
-5.9	0.0
-5.86	0.0
-5.82	0.0
-5.78	0.0
-5.74	0.0
-5.7	0.0
-5.66	0.0
-5.62	0.0
-5.58	0.0
-5.54	0.0
-5.5	0.0
-5.46	0.0
-5.42	0.0
-5.38	0.0
-5.34	0.0
-5.3	0.0
-5.26	0.0
-5.22	0.0
-5.18	0.0
-5.14	0.0
-5.1	0.0
-5.06	0.0
-5.02	0.0
-4.98	0.0
-4.94	0.0
-4.9	0.0
-4.86	0.0
-4.82	0.0
-4.78	0.0
-4.74	0.0
-4.7	0.0
-4.66	0.0
-4.62	0.0
-4.58	0.0
-4.54	0.0
-4.5	0.0
-4.46	0.0
-4.42	0.0
-4.38	0.0
-4.34	0.0
-4.3	0.0
-4.26	0.0
-4.22	0.0
-4.18	0.0
-4.14	0.0
-4.1	0.0
-4.06	0.0
-4.02	0.0
-3.98	0.0
-3.94	0.0
-3.9	0.0
-3.86	0.0
-3.82	0.0
-3.78	0.0
-3.74	0.0
-3.7	0.0
-3.66	0.0
-3.62	0.0
-3.58	0.0
-3.54	0.0
-3.5	0.0
-3.46	0.0
-3.42	0.0
-3.38	0.0
-3.34	0.0
-3.3	0.0
-3.26	0.0
-3.22	0.0
-3.18	0.0
-3.14	0.0
-3.1	0.0
-3.06	0.0
-3.02	0.0
-2.98	0.0
-2.94	0.0
-2.9	0.0
-2.86	0.0
-2.82	0.0
-2.78	0.0
-2.74	0.0
-2.7	0.0
-2.66	0.0
-2.62	0.0
-2.58	0.0
-2.54	0.0
-2.5	0.0
-2.46	0.0
-2.42	0.0
-2.38	0.0
-2.34	0.0
-2.3	0.0
-2.26	0.0
-2.22	0.0
-2.18	0.0
-2.14	0.0
-2.1	0.0
-2.06	0.0
-2.02	0.0
-1.98	0.0
-1.94	0.0
-1.9	0.0
-1.86	0.0
-1.82	0.0
-1.78	0.0
-1.74	0.0
-1.7	0.0
-1.66	0.0
-1.62	0.0
-1.58	0.0
-1.54	0.0
-1.5	0.0
-1.46	0.0
-1.42	0.0
-1.38	0.0
-1.34	0.0
-1.3	0.0
-1.26	0.0
-1.22	0.0
-1.18	0.0
-1.14	0.0
-1.1	0.0
-1.06	0.0
-1.02	0.0
-0.98	0.0
-0.94	0.0
-0.9	0.0
-0.86	0.0
-0.82	0.0
-0.78	0.0
-0.74	0.0
-0.7	0.0
-0.66	0.0
-0.62	0.0
-0.58	0.0
-0.54	0.0
-0.5	0.0
-0.46	0.0
-0.42	0.0
-0.38	0.0
-0.34	0.0
-0.3	0.0
-0.26	0.0
-0.22	0.0
-0.18	0.0
-0.14	0.0
-0.1	0.0
-0.06	0.0
-0.02	0.0
0.02	0.0
0.06	0.0
0.1	0.0
0.14	0.0
0.18	0.0
0.22	0.0
0.26	0.0
0.3	0.0
0.34	0.0
0.38	0.0
0.42	3.67552468115e-05
0.46	0.0
0.5	0.0
0.54	0.0
0.58	0.0
0.62	0.0
0.66	0.0
0.7	0.0
0.74	0.0
0.78	0.0
0.82	0.0
0.86	0.0
0.9	0.0
0.94	0.0
0.98	0.0
1.02	0.0
1.06	0.0
1.1	3.67552468115e-05
1.14	0.0
1.18	0.0
1.22	0.0
1.26	0.0
1.3	0.0
1.34	0.0
1.38	3.67552468115e-05
1.42	0.0
1.46	0.0
1.5	0.0
1.54	0.0
1.58	0.0
1.62	7.3510493623e-05
1.66	0.0
1.7	7.3510493623e-05
1.74	0.0
1.78	0.0
1.82	0.0
1.86	0.0
1.9	3.67552468115e-05
1.94	3.67552468115e-05
1.98	0.0
